"dr_no","date_rptd","date_occ","time_occ","area","area_name","rpt_dist_no","part_1_2","crm_cd","crm_cd_desc","mocodes","vict_age","vict_sex","vict_descent","premis_cd","premis_desc","weapon_used_cd","weapon_desc","status","status_desc","crm_cd_1","crm_cd_2","crm_cd_3","crm_cd_4","location","cross_street","lat","lon"
"231507204","2023-03-18T00:00:00.000","2020-12-15T00:00:00.000","1500","15","N Hollywood","1555","2","354","THEFT OF IDENTITY","0930 1822","37","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"11000    OTSEGO                       ST",,"34.163","-118.3706"
"222011043","2022-06-11T00:00:00.000","2020-05-01T00:00:00.000","0001","20","Olympic","2081","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1906 1266 1817","45","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"AA","Adult Arrest","956",,,,"1800 S  ST ANDREWS                   PL",,"34.0408","-118.3115"
"221216573","2022-07-15T00:00:00.000","2020-05-15T00:00:00.000","1615","12","77th Street","1215","2","354","THEFT OF IDENTITY","0100","53","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1200 W  56TH                         ST",,"33.9915","-118.2959"
"231716371","2023-10-11T00:00:00.000","2020-01-01T00:00:00.000","2020","17","Devonshire","1749","2","354","THEFT OF IDENTITY","0929 1822 0928","55","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"10500    WOODLEY                      AV",,"34.261","-118.4848"
"230904576","2023-01-17T00:00:00.000","2020-06-25T00:00:00.000","1700","09","Van Nuys","0946","2","354","THEFT OF IDENTITY","1501 1822","52","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"5700    MATILIJA                     AV",,"34.1739","-118.4334"
"220613587","2022-07-23T00:00:00.000","2020-10-24T00:00:00.000","0001","06","Hollywood","0666","2","354","THEFT OF IDENTITY","1822 0929 0930","27","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"6200 W  SUNSET                       BL",,"34.098","-118.3237"
"231304936","2023-01-17T00:00:00.000","2020-11-17T00:00:00.000","1250","13","Newton","1313","2","354","THEFT OF IDENTITY","0100","50","F","W","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"900 E  15TH                         ST",,"34.0293","-118.2526"
"231008955","2023-05-09T00:00:00.000","2020-01-09T00:00:00.000","0001","10","West Valley","1028","2","627","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT","0416 0913 0552 0419","3","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","627",,,,"16500    VANOWEN                      ST",,"34.1939","-118.4924"
"221810128","2022-05-03T00:00:00.000","2020-06-22T00:00:00.000","0815","18","Southeast","1821","2","354","THEFT OF IDENTITY","1822","33","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"700 W  CENTURY                      BL",,"33.9455","-118.287"
"221718119","2022-12-21T00:00:00.000","2020-01-01T00:00:00.000","2100","17","Devonshire","1701","1","121","RAPE, FORCIBLE","2000 0527 0913 0500 2021 1813 0400","36","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","121",,,,"20400    BIRMINGHAM                   WY",,"34.2831","-118.5807"
"230312512","2023-06-21T00:00:00.000","2020-07-09T00:00:00.000","1435","03","Southwest","0357","2","354","THEFT OF IDENTITY","0100 0917 0922 0928 0929 0930 1822","23","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"3600 S  NORMANDIE                    AV",,"34.0228","-118.3002"
"230117531","2023-08-07T00:00:00.000","2020-08-07T00:00:00.000","1400","01","Central","0135","1","330","BURGLARY FROM VEHICLE","1822 1300 1202 0344","57","F","B","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"3RD","MAIN","34.0495","-118.2459"
"220710103","2022-06-06T00:00:00.000","2020-08-01T00:00:00.000","1200","07","Wilshire","0733","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1906","30","F","A","501","SINGLE FAMILY DWELLING",,,"AO","Adult Other","956",,,,"5700 W  6TH                          ST",,"34.0649","-118.3525"
"220105454","2022-01-25T00:00:00.000","2020-09-02T00:00:00.000","1900","01","Central","0159","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 1822 1300","36","M","W","108","PARKING LOT",,,"IC","Invest Cont","745",,,,"1800    INDUSTRIAL                   ST",,"34.0358","-118.2345"
"221110794","2022-06-22T00:00:00.000","2020-01-20T00:00:00.000","0510","11","Northeast","1141","2","354","THEFT OF IDENTITY","0100 1501 1822 0917","21","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1800 N  ALEXANDRIA                   AV",,"34.1036","-118.2983"
"221000883","2022-09-21T00:00:00.000","2020-05-01T00:00:00.000","0001","10","West Valley","1037","2","860","BATTERY WITH SEXUAL CONTACT","0913 2021 0400 1251 0522","16","F","H","721","HIGH SCHOOL","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","860",,,,"17000    HAYNES                       ST",,"34.1894","-118.5074"
"230314458","2023-08-01T00:00:00.000","2020-02-01T00:00:00.000","0120","03","Southwest","0338","2","354","THEFT OF IDENTITY","1822 0100 0922 0929 0930 0928","28","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"3000 S  VERMONT                      AV",,"34.0275","-118.2915"
"232010431","2023-05-17T00:00:00.000","2020-01-01T00:00:00.000","1200","20","Olympic","2055","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 2000 0416","35","F","B","122","VEHICLE, PASSENGER/TRUCK","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"FEDORA                       ST","11TH                         ST","34.0509","-118.2979"
"220709236","2022-05-15T00:00:00.000","2020-10-28T00:00:00.000","1200","07","Wilshire","0734","2","354","THEFT OF IDENTITY","0928 0931","33","F","K","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"300 S  CURSON                       AV",,"34.0688","-118.3552"
"231221484","2023-10-17T00:00:00.000","2020-07-16T00:00:00.000","1730","12","77th Street","1269","2","354","THEFT OF IDENTITY","0100 0929 0930 1822","30","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"8300    AVALON                       BL",,"33.9637","-118.2651"
"220207142","2022-03-12T00:00:00.000","2020-01-15T00:00:00.000","0800","02","Rampart","0235","2","860","BATTERY WITH SEXUAL CONTACT","0522 1258 0602 0360 0551 0913","8","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","860",,,,"200 N  CARONDELET                   ST",,"34.0702","-118.2741"
"222019482","2022-12-20T00:00:00.000","2020-12-20T00:00:00.000","1330","20","Olympic","2056","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0913 0329","-1","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","745",,,,"1100 S  VERMONT                      AV",,"34.0509","-118.2937"
"221916494","2022-11-02T00:00:00.000","2020-11-02T00:00:00.000","1225","19","Mission","1994","2","940","EXTORTION","1915","21","M","H","751","WEBSITE",,,"IC","Invest Cont","940",,,,"14500    LANARK                       ST",,"34.2184","-118.4547"
"220917796","2022-12-28T00:00:00.000","2020-11-01T00:00:00.000","1735","09","Van Nuys","0926","2","354","THEFT OF IDENTITY","0923 0926 0928 0930 0922 0929 0935 1822","40","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6600    VAN NUYS                     BL",,"34.1903","-118.4399"
"210705163","2020-12-26T00:00:00.000","2020-12-18T00:00:00.000","1830","07","Wilshire","0734","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0394","22","M","W","125","PAY PHONE",,,"IC","Invest Cont","440",,,,"400 S  BURNSIDE                     AV",,"34.0662","-118.3506"
"222005167","2022-01-06T00:00:00.000","2020-12-01T00:00:00.000","1945","20","Olympic","2001","2","354","THEFT OF IDENTITY","1822 0929","53","M","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"600 N  PLYMOUTH                     BL",,"34.0817","-118.3206"
"221004454","2022-01-13T00:00:00.000","2020-01-14T00:00:00.000","0600","10","West Valley","1015","2","354","THEFT OF IDENTITY","1822 0930","43","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"7500    YARMOUTH                     AV",,"34.2068","-118.5197"
"221709079","2022-03-21T00:00:00.000","2020-01-22T00:00:00.000","0800","17","Devonshire","1745","2","354","THEFT OF IDENTITY","1822","43","F","H","145","MAIL BOX",,,"IC","Invest Cont","354",,,,"17900    HIAWATHA                     ST",,"34.2591","-118.5233"
"232104840","2023-01-18T00:00:00.000","2020-12-01T00:00:00.000","1200","21","Topanga","2101","2","627","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT","0416 0400 0913 0552","14","F","O","501","SINGLE FAMILY DWELLING","500","UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other","627",,,,"9300    GLADE                        AV",,"34.2393","-118.609"
"231208405","2023-02-24T00:00:00.000","2020-02-24T00:00:00.000","1210","12","77th Street","1265","2","354","THEFT OF IDENTITY","0100 0923 0930 0928 0929 0922 1822","41","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1500 W  84TH                         PL",,"33.9618","-118.3025"
"221407872","2022-03-20T00:00:00.000","2020-04-01T00:00:00.000","1200","14","Pacific","1453","1","310","BURGLARY","0397 1501","65","F","O","221","PUBLIC STORAGE",,,"IC","Invest Cont","310",,,,"4000    GLENCOE                      AV",,"33.9918","-118.4446"
"231306429","2023-02-16T00:00:00.000","2020-01-01T00:00:00.000","1410","13","Newton","1362","2","354","THEFT OF IDENTITY","0100","30","F","H","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"4700    WALL                         ST",,"34.0011","-118.2718"
"221407832","2021-03-18T00:00:00.000","2020-12-14T00:00:00.000","0805","14","Pacific","1496","2","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,"0",,,"203","OTHER BUSINESS",,,"IC","Invest Cont","668",,,,"9700    AIRPORT                      BL",,"33.9472","-118.3909"
"232110766","2023-06-22T00:00:00.000","2020-09-09T00:00:00.000","1300","21","Topanga","2189","2","662","BUNCO, GRAND THEFT",,"50","F","A","220","NAIL SALON",,,"IC","Invest Cont","662",,,,"20000    VENTURA                      BL",,"34.1719","-118.5682"
"221307404","2022-03-04T00:00:00.000","2020-11-16T00:00:00.000","0200","13","Newton","1372","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 0446 2000 0416 1814","33","F","H","501","SINGLE FAMILY DWELLING","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","626",,,,"200 E  55TH                         ST",,"33.9924","-118.272"
"221211864","2022-05-12T00:00:00.000","2020-01-01T00:00:00.000","1200","12","77th Street","1233","1","121","RAPE, FORCIBLE","1262 1259 2004 1251 1206 0527 1218 0913 0853","15","F","B","154","TRAIN TRACKS","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","121",,,,"SLAUSON                      AV","WESTERN                      AV","33.9892","-118.3089"
"221715312","2022-10-16T00:00:00.000","2020-07-11T00:00:00.000","0200","17","Devonshire","1712","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0416 0913 2000 1813","30","M","O","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"11700    THUNDERBIRD                  AV",,"34.2854","-118.5601"
"230618649","2023-12-06T00:00:00.000","2020-08-01T00:00:00.000","0001","06","Hollywood","0646","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0930 1822 0344 1501 1218","36","M","B","503","HOTEL",,,"IC","Invest Cont","341",,,,"1600    COSMO                        ST",,"34.0998","-118.3288"
"230309680","2023-04-18T00:00:00.000","2020-02-02T00:00:00.000","0830","03","Southwest","0373","2","354","THEFT OF IDENTITY","0100 1822","26","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"3800    NORTON                       AV",,"34.0171","-118.3329"
"220220487","2022-11-20T00:00:00.000","2020-09-14T00:00:00.000","1530","02","Rampart","0205","2","354","THEFT OF IDENTITY","0100 0928","35","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"800 N  LA FAYETTE PARK              PL",,"34.0795","-118.2729"
"221916131","2022-10-26T00:00:00.000","2020-03-26T00:00:00.000","2125","19","Mission","1994","2","354","THEFT OF IDENTITY","0928","38","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"7900    WILLIS                       AV",,"34.2184","-118.4547"
"221005218","2022-02-02T00:00:00.000","2020-09-09T00:00:00.000","1500","10","West Valley","1043","2","354","THEFT OF IDENTITY","1822 0930 0929 0922","38","M","O","507","CONDOMINIUM/TOWNHOUSE",,,"IC","Invest Cont","354",,,,"18500    HATTERAS                     ST",,"34.1775","-118.536"
"231804643","2023-01-10T00:00:00.000","2020-01-01T00:00:00.000","0800","18","Southeast","1864","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","1259 0556 0913 0551 0522 0509","12","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","812","860",,,"900 E  IMPERIAL                     HY",,"33.9309","-118.2586"
"231715652","2023-09-23T00:00:00.000","2020-01-17T00:00:00.000","1215","17","Devonshire","1761","2","354","THEFT OF IDENTITY","0930 1822","41","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"21400    PLUMMER                      ST",,"34.2427","-118.5976"
"220817354","2022-11-28T00:00:00.000","2020-08-01T00:00:00.000","0001","08","West LA","0801","2","354","THEFT OF IDENTITY","1822 0928","46","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1700    PALISADES                    DR",,"34.0764","-118.5628"
"231218894","2023-09-04T00:00:00.000","2020-02-02T00:00:00.000","1200","12","77th Street","1256","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 1813 0448 0444 0429","20","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"300 W  75TH                         ST",,"33.9718","-118.2783"
"230504426","2023-01-10T00:00:00.000","2020-10-31T00:00:00.000","1400","05","Harbor","0506","2","354","THEFT OF IDENTITY","0377","39","M","H","101","STREET",,,"IC","Invest Cont","354",,,,"1400 W  215TH                        ST",,"33.8335","-118.3017"
"221917878","2022-12-13T00:00:00.000","2020-08-01T00:00:00.000","1200","19","Mission","1907","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0360 0503 0522 1258 0913 1817","11","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","812","860",,,"13300    GRIDLEY                      ST",,"34.3063","-118.423"
"231212872","2023-05-26T00:00:00.000","2020-11-06T00:00:00.000","2355","12","77th Street","1283","2","354","THEFT OF IDENTITY","0100 0922 0929 0930","44","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"2100 W  CENTURY                      BL",,"33.9455","-118.3093"
"220512200","2022-08-05T00:00:00.000","2020-08-05T00:00:00.000","1640","05","Harbor","0524","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","0432","25","M","H","710","OTHER PREMISE",,,"IC","Invest Cont","956",,,,"300    KING                         AV",,"33.7731","-118.2749"
"220604150","2022-01-04T00:00:00.000","2020-03-16T00:00:00.000","1200","06","Hollywood","0632","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1202 0344 1822 1501","70","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","341",,,,"1600 N  LAUREL                       AV",,"34.0999","-118.3643"
"220109442","2022-04-01T00:00:00.000","2020-01-01T00:00:00.000","0001","01","Central","0111","2","354","THEFT OF IDENTITY","0100 1822 0120","75","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"800    NEW DEPOT                    ST",,"34.0645","-118.2432"
"220808996","2022-05-02T00:00:00.000","2020-12-30T00:00:00.000","0001","08","West LA","0823","2","354","THEFT OF IDENTITY","0100 0928 1822","68","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"300    VIA DE LA PAZ",,"34.0363","-118.5298"
"231811591","2023-06-06T00:00:00.000","2020-04-06T00:00:00.000","0830","18","Southeast","1842","2","354","THEFT OF IDENTITY","0100 1822 0929","28","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"11200 S  BROADWAY",,"33.933","-118.2783"
"231412095","2023-06-09T00:00:00.000","2020-06-19T00:00:00.000","2300","14","Pacific","1458","1","121","RAPE, FORCIBLE","0526 1810 2001 2002 0527 0515 0913 1206 2034 1262","41","F","W","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","121",,,,"5000 S  SLAUSON                      AV",,"33.9943","-118.408"
"210808759","2021-04-29T00:00:00.000","2020-08-03T00:00:00.000","1105","08","West LA","0855","2","354","THEFT OF IDENTITY","0100 0928","37","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1600    CAMDEN                       AV",,"34.0487","-118.4426"
"220504759","2022-01-20T00:00:00.000","2020-01-19T00:00:00.000","0500","05","Harbor","0506","1","310","BURGLARY","1606 0344","36","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","310",,,,"1600 W  219TH                        ST",,"33.8291","-118.3065"
"220707275","2022-03-27T00:00:00.000","2020-06-07T00:00:00.000","1200","07","Wilshire","0742","2","434","FALSE IMPRISONMENT","1501 1822","59","F","W","203","OTHER BUSINESS",,,"IC","Invest Cont","434",,,,"6300    WILSHIRE                     BL",,"34.0634","-118.3657"
"231711731","2023-05-25T00:00:00.000","2020-06-02T00:00:00.000","0001","17","Devonshire","1737","2","354","THEFT OF IDENTITY","1202 0923 1822","-2","M","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"16800    SAN FERNANDO MISSION         BL",,"34.272","-118.4978"
"220318720","2022-10-19T00:00:00.000","2020-07-10T00:00:00.000","1000","03","Southwest","0395","2","666","BUNCO, ATTEMPT","0800 0701 1202 2021 0913 0344","60","F","H","203","OTHER BUSINESS",,,"AO","Adult Other","666",,,,"4000 S  HARVARD                      BL",,"34.0109","-118.3067"
"211406426","2020-10-25T00:00:00.000","2020-07-02T00:00:00.000","0001","14","Pacific","1488","2","860","BATTERY WITH SEXUAL CONTACT","1251 1259 0522 1811","16","M","O","203","OTHER BUSINESS","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","860",,,,"5700 W  CENTURY                      BL",,"33.9456","-118.3797"
"220613117","2022-07-12T00:00:00.000","2020-01-02T00:00:00.000","0001","06","Hollywood","0637","2","354","THEFT OF IDENTITY","1822 0928","46","F","A","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"1700 N  GOWER                        ST",,"34.1017","-118.3224"
"231110083","2023-06-13T00:00:00.000","2020-09-22T00:00:00.000","0600","11","Northeast","1151","2","649","DOCUMENT FORGERY / STOLEN FELONY","0935","57","M","A","701","HOSPITAL",,,"IC","Invest Cont","649",,,,"4800 W  SUNSET                       BL",,"34.0982","-118.294"
"220306276","2022-02-19T00:00:00.000","2020-09-20T00:00:00.000","1522","03","Southwest","0392","2","354","THEFT OF IDENTITY","0100 0930 0928 0929 0917 0344 1822","31","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"5100    CRENSHAW                     BL",,"33.996","-118.3309"
"220318758","2022-10-19T00:00:00.000","2020-01-15T00:00:00.000","2000","03","Southwest","0363","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1906 0913 2000 1814 0443","28","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","511","VERBAL THREAT","IC","Invest Cont","956",,,,"4100    BUCKINGHAM                   RD",,"34.0121","-118.3423"
"231804115","2022-12-28T00:00:00.000","2020-11-22T00:00:00.000","0001","18","Southeast","1802","1","121","RAPE, FORCIBLE",,"10","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","121","812",,,"100 W  91ST                         ST",,"33.9537","-118.2739"
"201511143","2020-06-11T00:00:00.000","2020-06-09T00:00:00.000","2130","15","N Hollywood","1517","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"VANOWEN","ELMER","34.194","-118.3768"
"231214452","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","1200","12","77th Street","1268","2","354","THEFT OF IDENTITY","0377","59","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"8400 S  MAIN                         ST",,"33.9628","-118.2739"
"231609173","2023-06-14T00:00:00.000","2020-10-15T00:00:00.000","1200","16","Foothill","1659","2","354","THEFT OF IDENTITY","0377 1822","31","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6200    REID                         ST",,"34.2485","-118.2671"
"221006841","2022-03-17T00:00:00.000","2020-09-20T00:00:00.000","1215","10","West Valley","1063","2","354","THEFT OF IDENTITY","1822 0929","29","M","B","506","ABANDONED BUILDING ABANDONED HOUSE",,,"IC","Invest Cont","354",,,,"18500    BURBANK                      BL",,"34.1723","-118.536"
"220404154","2022-01-05T00:00:00.000","2020-12-31T00:00:00.000","2320","04","Hollenbeck","0448","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 2000 1814 2001 0446 0340 0448 0419 0417 0429","23","F","H","704","ELEMENTARY SCHOOL","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"1500    MURCHISON                    ST",,"34.0593","-118.1959"
"230706782","2023-03-01T00:00:00.000","2020-07-12T00:00:00.000","1925","07","Wilshire","0726","2","354","THEFT OF IDENTITY","0928 1822 0100","47","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"100 S  POINSETTIA                   PL",,"34.0736","-118.3486"
"231306038","2023-02-09T00:00:00.000","2020-03-02T00:00:00.000","1340","13","Newton","1393","2","354","THEFT OF IDENTITY","0100 1202","77","M","B","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"100 W  71ST                         ST",,"33.9756","-118.2739"
"221515656","2022-10-01T00:00:00.000","2020-02-22T00:00:00.000","0745","15","N Hollywood","1548","2","354","THEFT OF IDENTITY","0377","34","M","B","116","OTHER/OUTSIDE",,,"IC","Invest Cont","354",,,,"11100    CHANDLER                     BL",,"34.1681","-118.3725"
"220404758","2022-01-25T00:00:00.000","2020-04-12T00:00:00.000","1800","04","Hollenbeck","0416","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","0913 0400 0443","51","M","O","501","SINGLE FAMILY DWELLING","511","VERBAL THREAT","IC","Invest Cont","956",,,,"1000    MONTECITO                    DR",,"34.088","-118.1998"
"230106509","2023-02-07T00:00:00.000","2020-03-07T00:00:00.000","1506","01","Central","0131","2","354","THEFT OF IDENTITY","0929 1822","32","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"100 S  FIGUEROA                     ST",,"34.0569","-118.254"
"221307738","2022-03-08T00:00:00.000","2020-02-15T00:00:00.000","1130","13","Newton","1377","2","354","THEFT OF IDENTITY","0100","31","M","H","750","CYBERSPACE",,,"IC","Invest Cont","354",,,,"5500    MORGAN                       AV",,"33.993","-118.2446"
"221014385","2022-09-23T00:00:00.000","2020-09-21T00:00:00.000","0600","10","West Valley","1006","2","354","THEFT OF IDENTITY","1822 0924","-1","M","W","702","OFFICE BUILDING/OFFICE",,,"IC","Invest Cont","354",,,,"7600    LOUISE                       AV",,"34.2147","-118.5142"
"212111298","2021-07-12T00:00:00.000","2020-11-04T00:00:00.000","0900","21","Topanga","2196","2","354","THEFT OF IDENTITY","0377 0928 1202","72","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"4600    MORRO                        DR",,"34.1537","-118.5905"
"202011756","2020-07-05T00:00:00.000","2020-07-05T00:00:00.000","0430","20","Olympic","2071","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1500 S  ST ANDREWS                   PL",,"34.0454","-118.3134"
"221322193","2022-12-09T00:00:00.000","2020-06-09T00:00:00.000","2035","13","Newton","1373","2","354","THEFT OF IDENTITY","0100","39","M","B","203","OTHER BUSINESS",,,"IC","Invest Cont","354",,,,"700 E  56TH                         ST",,"33.9916","-118.2628"
"221918167","2022-12-20T00:00:00.000","2020-12-19T00:00:00.000","1900","19","Mission","1966","1","330","BURGLARY FROM VEHICLE","0344 1307 0352 1822 1302 1609","27","F","H","740","OTHER PLACE OF WORSHIP",,,"IC","Invest Cont","330",,,,"14300    TUPPER                       ST",,"34.2389","-118.4449"
"210206749","2021-03-08T00:00:00.000","2020-11-27T00:00:00.000","1125","02","Rampart","0281","2","354","THEFT OF IDENTITY","0100 1822","30","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"1100 S  WESTLAKE                     AV",,"34.0491","-118.2823"
"230114590","2023-06-20T00:00:00.000","2020-02-01T00:00:00.000","1200","01","Central","0111","2","354","THEFT OF IDENTITY","0922","25","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"600 N  HILL                         PL",,"34.0599","-118.2426"
"212106349","2021-01-14T00:00:00.000","2020-10-14T00:00:00.000","1015","21","Topanga","2185","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344","53","M","W","203","OTHER BUSINESS",,,"IC","Invest Cont","341",,,,"22100    CLARENDON                    ST",,"34.1696","-118.6102"
"221208508","2022-03-22T00:00:00.000","2020-10-15T00:00:00.000","1200","12","77th Street","1268","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"GRAND                        AV","84TH                         ST","33.964","-118.2739"
"211404448","2021-01-06T00:00:00.000","2020-12-20T00:00:00.000","2300","14","Pacific","1441","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0394","22","F","W","203","OTHER BUSINESS",,,"IC","Invest Cont","440",,,,"2500    PACIFIC                      AV",,"33.9826","-118.4681"
"241204450","2024-01-06T00:00:00.000","2020-05-06T00:00:00.000","1440","12","77th Street","1251","2","354","THEFT OF IDENTITY","0100 0922 0929 1822","26","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"3200 W  78TH                         PL",,"33.9682","-118.3287"
